TAN,399.1927,401.1211,403.0496,404.9781,406.9065,408.835,410.7635,412.6919,414.6204,416.5489,418.4773,420.4058,422.3343,424.2627,426.1912,428.1197,430.0481,431.9766,433.9051,435.8335,437.762,439.6905,441.6189,443.5474,445.4759,447.4043,449.3328,451.2613,453.1897,455.1182,457.0467,458.9751,460.9036,462.8321,464.7605,466.689,468.6175,470.5459,472.4744,474.4029,476.3313,478.2598,480.1883,482.1167,484.0452,485.9737,487.9021,489.8306,491.7591,493.6875,495.616,497.5445,499.4729,501.4014,503.3299,505.2583,507.1868,509.1153,511.0437,512.9722,514.9006,516.8291,518.7576,520.686,522.6145,524.543,526.4714,528.3999,530.3284,532.2568,534.1853,536.1138,538.0422,539.9707,541.8992,543.8276,545.7561,547.6846,549.613,551.5415,553.47,555.3984,557.3269,559.2554,561.1838,563.1123,565.0408,566.9692,568.8977,570.8262,572.7546,574.6831,576.6116,578.54,580.4685,582.397,584.3254,586.2539,588.1824,590.1108,592.0393,593.9678,595.8962,597.8247,599.7532,601.6816,603.6101,605.5386,607.467,609.3955,611.324,613.2524,615.1809,617.1094,619.0378,620.9663,622.8948,624.8232,626.7517,628.6802,630.6086,632.5371,634.4656,636.394,638.3225,640.251,642.1794,644.1079,646.0364,647.9648,649.8933,651.8218,653.7502,655.6787,657.6072,659.5356,661.4641,663.3926,665.321,667.2495,669.178,671.1064,673.0349,674.9634,676.8918,678.8203,680.7488,682.6772,684.6057,686.5342,688.4626,690.3911,692.3196,694.248,696.1765,698.105,700.0334,701.9619,703.8904,705.8188,707.7473,709.6758,711.6042,713.5327,715.4612,717.3896,719.3181,721.2466,723.175,725.1035,727.032,728.9604,730.8889,732.8174,734.7458,736.6743,738.6028,740.5313,742.4597,744.3882,746.3167,748.2451,750.1736,752.1021,754.0305,755.959,757.8875,759.8159,761.7444,763.6729,765.6013,767.5298,769.4583,771.3867,773.3152,775.2437,777.1721,779.1006,781.0291,782.9575,784.886,786.8145,788.7429,790.6714,792.5999,794.5283,796.4568,798.3853,800.3137,802.2422,804.1707,806.0991,808.0276,809.9561,811.8845,813.813,815.7415,817.6699,819.5984,821.5269,823.4553,825.3838,827.3123,829.2407,831.1692,833.0977,835.0261,836.9546,838.8831,840.8115,842.74,844.6685,846.5969,848.5254,850.4539,852.3823,854.3108,856.2393,858.1677,860.0962,862.0247,863.9531,865.8816,867.8101,869.7385,871.667,873.5955,875.5239,877.4524,879.3809,881.3093,883.2378,885.1663,887.0947,889.0232,890.9517,892.8801,894.8086,896.7371,898.6655,900.594,902.5225,904.4509,906.3794,908.3079,910.2363,912.1648,914.0933,916.0217,917.9502,919.8787,921.8071,923.7356,925.6641,927.5925,929.521,931.4495,933.3779,935.3064,937.2349,939.1633,941.0918,943.0203,944.9487,946.8772,948.8057,950.7341,952.6626,954.5911,956.5195,958.448,960.3765,962.3049,964.2334,966.1619,968.0903,970.0188,971.9473,973.8757,975.8042,977.7327,979.6611,981.5896,983.5181,985.4465,987.375,989.3035,991.2319,993.1604,995.0889,997.0173,998.9458,1000.8739999999999,1002.803,1004.7310000000001,1006.66,1008.5880000000001,1010.5169999999999,1012.445,1014.3739999999999,1016.302,1018.23,1020.159,1022.087,1024.016,1025.944,1027.873,1029.8010000000002,1031.73,1033.6580000000001,1035.587,1037.515,1039.444,1041.372,1043.3010000000002,1045.229,1047.157,1049.086,1051.014,1052.943,1054.871,1056.8,1058.728,1060.657,1062.585,1064.514,1066.442,1068.371,1070.299,1072.228,1074.156,1076.0839999999998,1078.013,1079.941,1081.87,1083.798,1085.7269999999999,1087.655,1089.5839999999998,1091.512,1093.441,1095.369,1097.298,1099.226,1101.155,1103.083,1105.011,1106.94,1108.868,1110.797,1112.725,1114.654,1116.5819999999999,1118.511,1120.4389999999999,1122.368,1124.296,1126.225,1128.153,1130.0819999999999,1132.01,1133.938,1135.867,1137.795,1139.724,1141.652,1143.5810000000001,1145.509,1147.438,1149.366,1151.295,1153.223,1155.152,1157.08,1159.009,1160.937,1162.865,1164.7939999999999,1166.722,1168.651,1170.579,1172.508,1174.4360000000001,1176.365,1178.2930000000001,1180.222,1182.15,1184.079,1186.007,1187.9360000000001,1189.864,1191.792,1193.721,1195.649,1197.578,1199.506,1201.435,1203.363,1205.292,1207.22,1209.149,1211.077,1213.006,1214.934,1216.863,1218.7910000000002,1220.719,1222.6480000000001,1224.576,1226.505,1228.433,1230.362,1232.29,1234.219,1236.147,1238.076,1240.004,1241.933,1243.861,1245.79,1247.718,1249.646,1251.575,1253.503,1255.432,1257.36,1259.289,1261.2169999999999,1263.146,1265.0739999999998,1267.003,1268.931,1270.86,1272.788,1274.7169999999999,1276.645,1278.573,1280.502,1282.43,1284.359,1286.287,1288.2160000000001,1290.144,1292.073,1294.001,1295.93,1297.858,1299.787,1301.715,1303.644,1305.572,1307.5,1309.4289999999999,1311.3570000000002,1313.286,1315.214,1317.1429999999998,1319.0710000000001,1321.0,1322.9279999999999,1324.8570000000002,1326.785,1328.714,1330.642,1332.5710000000001,1334.499,1336.4270000000001,1338.356,1340.2839999999999,1342.213,1344.141,1346.07,1347.9979999999998,1349.9270000000001,1351.855,1353.7839999999999,1355.7120000000002,1357.641,1359.569,1361.4979999999998,1363.4260000000002,1365.354,1367.283,1369.211,1371.14,1373.068,1374.997,1376.925,1378.854,1380.7820000000002,1382.711,1384.639,1386.568,1388.496,1390.425,1392.3529999999998,1394.281,1396.21,1398.138,1400.067,1401.995,1403.924,1405.852,1407.781,1409.7089999999998,1411.638,1413.566,1415.495,1417.4229999999998,1419.352,1421.28,1423.2079999999999,1425.1370000000002,1427.065,1428.994,1430.922,1432.851,1434.779,1436.7079999999999,1438.636,1440.565,1442.493,1444.422,1446.35,1448.279,1450.207,1452.135,1454.0639999999999,1455.9920000000002,1457.921,1459.849,1461.7779999999998,1463.7060000000001,1465.635,1467.5629999999999,1469.4920000000002,1471.42,1473.349,1475.277,1477.2060000000001,1479.134,1481.0629999999999,1482.991,1484.9189999999999,1486.848,1488.776,1490.705,1492.6329999999998,1494.5620000000001,1496.49,1498.4189999999999,1500.3470000000002,1502.276,1504.204,1506.1329999999998,1508.0610000000001,1509.99,1511.918,1513.846,1515.775,1517.703,1519.632,1521.56,1523.489,1525.4170000000001,1527.346,1529.274,1531.203,1533.131,1535.06,1536.9879999999998,1538.9170000000001,1540.845,1542.773,1544.7020000000002,1546.63,1548.559,1550.487,1552.4160000000002,1554.344,1556.273,1558.201,1560.13,1562.058,1563.987,1565.915,1567.844,1569.7720000000002,1571.7,1573.629,1575.557,1577.486,1579.414,1581.3429999999998,1583.271,1585.2,1587.128,1589.057,1590.985,1592.914,1594.842,1596.771,1598.6989999999998,1600.6270000000002,1602.556,1604.484,1606.4129999999998,1608.3410000000001,1610.27,1612.1979999999999,1614.1270000000002,1616.055,1617.984,1619.912,1621.8410000000001,1623.769,1625.6979999999999,1627.626,1629.5539999999999,1631.483,1633.411,1635.34,1637.2679999999998,1639.1970000000001,1641.125,1643.0539999999999,1644.9820000000002,1646.911,1648.839,1650.7679999999998,1652.6960000000001,1654.625,1656.5529999999999,1658.481,1660.41,1662.338,1664.267,1666.195,1668.124,1670.0520000000001,1671.981,1673.9089999999999,1675.838,1677.766,1679.695,1681.6229999999998,1683.5520000000001,1685.48,1687.408,1689.3370000000002,1691.265,1693.194,1695.122,1697.0510000000002,1698.979,1700.908,1702.836,1704.765,1706.693,1708.622,1710.55,1712.479,1714.4070000000002,1716.335,1718.264,1720.192,1722.121,1724.049,1725.9779999999998,1727.906,1729.835,1731.763,1733.692,1735.62,1737.549,1739.477,1741.406,1743.3339999999998,1745.2620000000002,1747.191,1749.119,1751.0479999999998,1752.976,1754.905,1756.8329999999999,1758.7620000000002,1760.69,1762.619,1764.547,1766.476,1768.404,1770.3329999999999,1772.261,1774.1889999999999,1776.118,1778.046,1779.975,1781.9029999999998,1783.832,1785.76,1787.6889999999999,1789.6170000000002,1791.546,1793.474,1795.4029999999998,1797.3310000000001,1799.26,1801.1879999999999,1803.116,1805.045,1806.973,1808.902,1810.83,1812.759,1814.6870000000001,1816.616,1818.5439999999999,1820.473,1822.401,1824.33,1826.2579999999998,1828.1870000000001,1830.115,1832.043,1833.9720000000002,1835.9,1837.829,1839.757,1841.6860000000001,1843.614,1845.543,1847.471,1849.4,1851.328,1853.257,1855.185,1857.114,1859.0420000000001,1860.97,1862.899,1864.8270000000002,1866.756,1868.684,1870.6129999999998,1872.5410000000002,1874.47,1876.398,1878.3270000000002,1880.255,1882.183,1884.112,1886.04,1887.969,1889.8970000000002,1891.826,1893.754,1895.683,1897.611,1899.54,1901.4679999999998,1903.3970000000002,1905.325,1907.254,1909.182,1911.11,1913.039,1914.967,1916.896,1918.8239999999998,1920.753,1922.681,1924.61,1926.5379999999998,1928.467,1930.395,1932.3239999999998,1934.2520000000002,1936.181,1938.109,1940.037,1941.9660000000001,1943.894,1945.8229999999999,1947.751,1949.68,1951.608,1953.537,1955.465,1957.394,1959.3220000000001,1961.251,1963.1789999999999,1965.108,1967.036,1968.964,1970.8929999999998,1972.8210000000001,1974.75,1976.6779999999999,1978.6070000000002,1980.535,1982.464,1984.392,1986.3210000000001,1988.249,1990.1779999999999,1992.106,1994.035,1995.963,1997.891,1999.82,2001.7479999999998,2003.6770000000001,2005.605,2007.5339999999999,2009.4620000000002,2011.391,2013.319,2015.2479999999998,2017.1760000000002,2019.105,2021.033,2022.9620000000002,2024.89,2026.818,2028.747,2030.675,2032.604,2034.5320000000002,2036.461,2038.389,2040.318,2042.246,2044.175,2046.1029999999998,2048.032,2049.96,2051.889,2053.817,2055.746,2057.674,2059.603,2061.531,2063.459,2065.388,2067.3160000000003,2069.245,2071.173,2073.1020000000003,2075.03,2076.959,2078.887,2080.8160000000003,2082.744,2084.673,2086.601,2088.53,2090.458,2092.386,2094.315,2096.243,2098.172,2100.1,2102.029,2103.9570000000003,2105.886,2107.814,2109.743,2111.6710000000003,2113.6,2115.528,2117.4570000000003,2119.385,2121.313,2123.242,2125.17,2127.099,2129.027,2130.956,2132.884,2134.813,2136.741,2138.67,2140.598,2142.527,2144.455,2146.384,2148.312,2150.24,2152.169,2154.097,2156.026,2157.9539999999997,2159.883,2161.811,2163.74,2165.6679999999997,2167.597,2169.525,2171.4539999999997,2173.382,2175.311,2177.239,2179.167,2181.096,2183.024,2184.953,2186.881,2188.81,2190.738,2192.667,2194.595,2196.524,2198.452,2200.381,2202.3089999999997,2204.238,2206.166,2208.094,2210.0229999999997,2211.951,2213.88,2215.808,2217.737,2219.665,2221.594,2223.522,2225.451,2227.379,2229.308,2231.236,2233.165,2235.093,2237.021,2238.95,2240.8779999999997,2242.8070000000002,2244.735,2246.6639999999998,2248.592,2250.521,2252.449,2254.3779999999997,2256.306,2258.235,2260.163,2262.092,2264.02,2265.948,2267.877,2269.805,2271.734,2273.6620000000003,2275.591,2277.519,2279.448,2281.376,2283.305,2285.2329999999997,2287.1620000000003,2289.09,2291.019,2292.947,2294.875,2296.804,2298.732,2300.661,2302.589,2304.518,2306.446,2308.375,2310.303,2312.232,2314.16,2316.089,2318.0170000000003,2319.946,2321.874,2323.802,2325.731,2327.659,2329.5879999999997,2331.516,2333.445,2335.373,2337.302,2339.23,2341.159,2343.087,2345.016,2346.944,2348.873,2350.801,2352.729,2354.658,2356.5860000000002,2358.515,2360.4429999999998,2362.3720000000003,2364.3,2366.229,2368.157,2370.0860000000002,2372.014,2373.9429999999998,2375.871,2377.8,2379.728,2381.656,2383.585,2385.513,2387.442,2389.37,2391.299,2393.2270000000003,2395.156,2397.084,2399.013,2400.9410000000003,2402.87,2404.798,2406.7270000000003,2408.655,2410.583,2412.512,2414.44,2416.369,2418.297,2420.226,2422.154,2424.083,2426.011,2427.94,2429.868,2431.797,2433.725,2435.654,2437.5820000000003,2439.51,2441.439,2443.367,2445.2960000000003,2447.224,2449.153,2451.081,2453.01,2454.938,2456.867,2458.795,2460.724,2462.652,2464.581,2466.509,2468.438,2470.366,2472.294,2474.223,2476.151,2478.08,2480.008,2481.937,2483.865,2485.794,2487.722,2489.651,2491.5789999999997,2493.508,2495.436,2497.365,2499.2929999999997,2501.221,2503.15,2505.078,2507.007,2508.935,2510.864,2512.792,2514.721,2516.649,2518.578,2520.506,2522.435,2524.363,2526.292,2528.22,2530.1479999999997,2532.077,2534.005,2535.9339999999997,2537.862,2539.791,2541.719,2543.6479999999997,2545.576,2547.505,2549.433,2551.362,2553.29,2555.219,2557.147,2559.075,2561.004,2562.9320000000002,2564.861,2566.7889999999998,2568.718,2570.646,2572.575,2574.5029999999997,2576.4320000000002,2578.36,2580.2889999999998,2582.217,2584.146,2586.074,2588.002,2589.931,2591.859,2593.788,2595.716,2597.645,2599.573,2601.502,2603.43,2605.359,2607.2870000000003,2609.216,2611.144,2613.073,2615.001,2616.929,2618.8579999999997,2620.786,2622.715,2624.643,2626.572,2628.5,2630.429,2632.357,2634.2859999999996,2636.2140000000004,2638.143,2640.071,2642.0,2643.928,2645.8559999999998,2647.785,2649.7129999999997,2651.6420000000003,2653.57,2655.4990000000003,2657.427,2659.3559999999998,2661.284,2663.2129999999997,2665.1409999999996,2667.07,2668.998,2670.927,2672.855,2674.783,2676.712,2678.64,2680.5690000000004,2682.4970000000003,2684.426,2686.3540000000003,2688.283,2690.211,2692.14,2694.0679999999998,2695.9970000000003,2697.925,2699.8540000000003,2701.782,2703.71,2705.639,2707.567,2709.4959999999996,2711.4240000000004,2713.353,2715.281,2717.21,2719.138,2721.067,2722.995,2724.9240000000004,2726.8520000000003,2728.781,2730.7090000000003,2732.637,2734.566,2736.494,2738.423,2740.3509999999997,2742.28,2744.208,2746.137,2748.065,2749.994,2751.922,2753.8509999999997,2755.7790000000005,2757.708,2759.636,2761.5640000000003,2763.493,2765.421,2767.35,2769.278,2771.2070000000003,2773.135,2775.0640000000003,2776.992,2778.921,2780.849,2782.778,2784.7059999999997,2786.635,2788.563,2790.491,2792.42,2794.348,2796.277,2798.205,2800.134,2802.062,2803.991,2805.9190000000003,2807.848,2809.776,2811.705,2813.633,2815.562,2817.49,2819.4179999999997,2821.347,2823.275,2825.204,2827.132,2829.0609999999997,2830.989,2832.9179999999997,2834.8459999999995,2836.775,2838.703,2840.632,2842.56,2844.489,2846.417,2848.345,2850.2740000000003,2852.202,2854.131,2856.059,2857.988,2859.9159999999997,2861.845,2863.7729999999997,2865.702,2867.63,2869.558,2871.487,2873.415,2875.344,2877.272,2879.2009999999996,2881.1290000000004,2883.058,2884.986,2886.915,2888.843,2890.7709999999997,2892.7,2894.6279999999997,2896.5570000000002,2898.485,2900.414,2902.342,2904.2709999999997,2906.199,2908.1279999999997,2910.0559999999996,2911.985,2913.913,2915.842,2917.77,2919.698,2921.627,2923.555,2925.4840000000004,2927.4120000000003,2929.341,2931.2690000000002,2933.198,2935.1259999999997,2937.055,2938.9829999999997,2940.9120000000003,2942.84,2944.7690000000002,2946.697,2948.625,2950.554,2952.482,2954.4109999999996,2956.3390000000004,2958.268,2960.196,2962.125,2964.053,2965.982,2967.91,2969.8390000000004,2971.7670000000003,2973.696,2975.6240000000003,2977.552,2979.4809999999998,2981.409,2983.3379999999997,2985.2659999999996,2987.195,2989.123,2991.052,2992.98,2994.909,2996.837,2998.7659999999996,3000.6940000000004,3002.623,3004.551,3006.4790000000003,3008.408,3010.336,3012.265,3014.1929999999998,3016.1220000000003,3018.05,3019.9790000000003,3021.907,3023.836,3025.764,3027.6929999999998,3029.6209999999996,3031.55,3033.478,3035.406,3037.335,3039.263,3041.192,3043.12,3045.0490000000004,3046.9770000000003,3048.906,3050.8340000000003,3052.763,3054.691,3056.62,3058.548,3060.4770000000003,3062.405,3064.333,3066.262,3068.19,3070.119,3072.047,3073.9759999999997,3075.9040000000005,3077.833,3079.761,3081.69,3083.618,3085.547,3087.475,3089.4040000000005,3091.3320000000003,3093.26,3095.1890000000003,3097.117,3099.046,3100.974,3102.903,3104.8309999999997,3106.76,3108.688,3110.617,3112.545,3114.474,3116.402,3118.3309999999997,3120.259,3122.188,3124.116,3126.0440000000003,3127.973,3129.901,3131.83,3133.758,3135.687,3137.615,3139.5440000000003,3141.472,3143.401,3145.329,3147.258,3149.1859999999997,3151.115,3153.0429999999997,3154.9709999999995,3156.9,3158.828,3160.757,3162.685,3164.614,3166.542,3168.4709999999995,3170.3990000000003,3172.328,3174.256,3176.185,3178.113,3180.042,3181.97,3183.8979999999997,3185.827,3187.755,3189.684,3191.612,3193.5409999999997,3195.469,3197.3979999999997,3199.3259999999996,3201.255,3203.183,3205.112,3207.04,3208.969,3210.897,3212.825,3214.7540000000004,3216.6820000000002,3218.611,3220.539,3222.468,3224.3959999999997,3226.325,3228.2529999999997,3230.1820000000002,3232.11,3234.039,3235.967,3237.8959999999997,3239.824,3241.752,3243.6809999999996,3245.6090000000004,3247.538,3249.466,3251.395,3253.323,3255.252,3257.18,3259.1090000000004,3261.0370000000003,3262.966,3264.8940000000002,3266.823,3268.7509999999997,3270.679,3272.6079999999997,3274.5359999999996,3276.465,3278.393,3280.322,3282.25,3284.179,3286.107,3288.0359999999996,3289.9640000000004,3291.893,3293.821,3295.75,3297.678,3299.6059999999998,3301.535,3303.4629999999997,3305.3920000000003,3307.32,3309.2490000000003,3311.177,3313.1059999999998,3315.034,3316.9629999999997,3318.8909999999996,3320.82,3322.748,3324.677,3326.605,3328.533,3330.462,3332.39,3334.3190000000004,3336.2470000000003,3338.176,3340.1040000000003,3342.033,3343.961,3345.89,3347.8179999999998,3349.7470000000003,3351.675,3353.6040000000003,3355.532,3357.46,3359.389,3361.317,3363.2459999999996,3365.1740000000004,3367.103,3369.031,3370.96,3372.888,3374.817,3376.745,3378.6740000000004,3380.6020000000003,3382.531,3384.4590000000003,3386.387,3388.316,3390.244,3392.173,3394.1009999999997,3396.03,3397.958,3399.887,3401.815,3403.744,3405.672,3407.6009999999997,3409.5290000000005,3411.458,3413.386,3415.3140000000003,3417.243,3419.171,3421.1,3423.028,3424.9570000000003,3426.885,3428.8140000000003,3430.742,3432.671,3434.599,3436.528,3438.4559999999997,3440.385,3442.313,3444.241,3446.17,3448.098,3450.027,3451.955,3453.884,3455.812,3457.741,3459.6690000000003,3461.598,3463.526,3465.455,3467.383,3469.312,3471.24,3473.1679999999997,3475.097,3477.025,3478.954,3480.882,3482.8109999999997,3484.739,3486.6679999999997,3488.5959999999995,3490.525,3492.453,3494.382,3496.31,3498.239,3500.167,3502.095,3504.0240000000003,3505.952,3507.881,3509.809,3511.738,3513.6659999999997,3515.595,3517.5229999999997,3519.452,3521.38,3523.309,3525.237,3527.1659999999997,3529.094,3531.022,3532.9509999999996,3534.8790000000004,3536.808,3538.736,3540.665,3542.593,3544.522,3546.45,3548.3790000000004,3550.3070000000002,3552.236,3554.164,3556.093,3558.0209999999997,3559.949,3561.8779999999997,3563.8059999999996,3565.735,3567.663,3569.592,3571.52,3573.449,3575.377,3577.3059999999996,3579.2340000000004,3581.163,3583.091,3585.02,3586.948,3588.8759999999997,3590.805,3592.7329999999997,3594.6620000000003,3596.59,3598.5190000000002,3600.447,3602.3759999999997,3604.304,3606.2329999999997,3608.1609999999996,3610.09,3612.018,3613.947,3615.875,3617.803,3619.732,3621.66,3623.5890000000004,3625.5170000000003,3627.446,3629.3740000000003,3631.303,3633.2309999999998,3635.16,3637.0879999999997,3639.0170000000003,3640.945,3642.8740000000003,3644.802,3646.73,3648.659,3650.587,3652.5159999999996,3654.4440000000004,3656.373,3658.301,3660.23,3662.158,3664.087,3666.015,3667.9440000000004,3669.8720000000003,3671.801,3673.7290000000003,3675.657,3677.586,3679.514,3681.4429999999998,3683.3709999999996,3685.3,3687.228,3689.157,3691.085,3693.014,3694.942,3696.8709999999996,3698.7990000000004,3700.728,3702.656,3704.5840000000003,3706.513,3708.441,3710.37,3712.298,3714.2270000000003,3716.155,3718.0840000000003,3720.012,3721.941,3723.869,3725.798,3727.7259999999997,3729.655,3731.583,3733.511,3735.44,3737.368,3739.297,3741.225,3743.1540000000005,3745.0820000000003,3747.011,3748.9390000000003,3750.868,3752.796,3754.725,3756.653,3758.5820000000003,3760.51,3762.438,3764.367,3766.295,3768.224,3770.152,3772.0809999999997,3774.009,3775.938,3777.866,3779.795,3781.723,3783.652,3785.58,3787.509,3789.437,3791.365,3793.2940000000003,3795.222,3797.151,3799.079,3801.008,3802.9359999999997,3804.865,3806.7929999999997,3808.722,3810.65,3812.579,3814.507,3816.4359999999997,3818.364,3820.292,3822.2209999999995,3824.1490000000003,3826.078,3828.006,3829.935,3831.863,3833.792,3835.72,3837.6490000000003,3839.577,3841.506,3843.434,3845.363,3847.2909999999997,3849.219,3851.1479999999997,3853.0759999999996,3855.005,3856.933,3858.862,3860.79,3862.719,3864.647,3866.5759999999996,3868.5040000000004,3870.433,3872.361,3874.29,3876.218,3878.1459999999997,3880.075,3882.0029999999997,3883.9320000000002,3885.86,3887.789,3889.717,3891.6459999999997,3893.574,3895.5029999999997,3897.4309999999996,3899.36,3901.288,3903.217,3905.145,3907.073,3909.002,3910.93,3912.8590000000004,3914.7870000000003,3916.716,3918.6440000000002,3920.573,3922.5009999999997,3924.43,3926.3579999999997,3928.2870000000003,3930.215,3932.1440000000002,3934.072,3936.0,3937.929,3939.857,3941.7859999999996,3943.7140000000004,3945.643,3947.571,3949.5,3951.428,3953.357,3955.285,3957.2140000000004,3959.1420000000003,3961.071,3962.9990000000003,3964.927,3966.8559999999998,3968.784,3970.7129999999997,3972.6409999999996,3974.57,3976.498,3978.427,3980.355,3982.284,3984.212,3986.1409999999996,3988.0690000000004,3989.998,3991.926,3993.8540000000003,3995.783,3997.711,3999.64,4001.5679999999998
